"","id","age","day","week","cond","base","y","weight_1","weight_2","weight_3"
"496",50,35,"Wednesday",6,"control",247,249,249,249,249
"497",50,35,"Monday",7,"control",247,243,243,NA,243
"498",50,35,"Wednesday",8,"control",247,250,250,250,250
"499",50,35,"Monday",9,"control",247,243,243,243,243
"500",50,35,"Wednesday",10,"control",247,250,250,250,250
"501",51,32,"Monday",1,"control",263,260,NA,NA,260
"502",51,32,"Wednesday",2,"control",263,265,265,265,265
"503",51,32,"Monday",3,"control",263,273,NA,273,NA
"504",51,32,"Wednesday",4,"control",263,262,262,262,262
"505",51,32,"Monday",5,"control",263,259,NA,259,259
"506",51,32,"Wednesday",6,"control",263,264,264,264,264
"507",51,32,"Monday",7,"control",263,261,NA,261,261
"508",51,32,"Wednesday",8,"control",263,261,261,261,261
"509",51,32,"Monday",9,"control",263,262,NA,262,262
"510",51,32,"Wednesday",10,"control",263,265,265,265,265
"511",52,39,"Monday",1,"control",252,251,251,251,251
"512",52,39,"Wednesday",2,"control",252,252,252,252,252
"513",52,39,"Monday",3,"control",252,256,256,256,256
"514",52,39,"Wednesday",4,"control",252,252,252,252,252
"515",52,39,"Monday",5,"control",252,248,248,248,248
"516",52,39,"Wednesday",6,"control",252,252,252,252,252
"517",52,39,"Monday",7,"control",252,259,259,259,259
"518",52,39,"Wednesday",8,"control",252,244,244,244,244
"519",52,39,"Monday",9,"control",252,256,256,256,256
"520",52,39,"Wednesday",10,"control",252,255,255,255,255
"521",53,37,"Monday",1,"control",245,249,249,249,249
"522",53,37,"Wednesday",2,"control",245,245,245,NA,245
"523",53,37,"Monday",3,"control",245,240,240,240,240
"524",53,37,"Wednesday",4,"control",245,242,242,242,242
"525",53,37,"Monday",5,"control",245,240,240,240,240
"526",53,37,"Wednesday",6,"control",245,245,245,245,245
"527",53,37,"Monday",7,"control",245,246,246,246,246
"528",53,37,"Wednesday",8,"control",245,246,246,246,246
"529",53,37,"Monday",9,"control",245,252,252,252,252
"530",53,37,"Wednesday",10,"control",245,242,242,242,242
"531",54,39,"Monday",1,"control",250,251,251,251,251
"532",54,39,"Wednesday",2,"control",250,246,246,246,246
"533",54,39,"Monday",3,"control",250,253,253,253,253
"534",54,39,"Wednesday",4,"control",250,249,249,249,249
"535",54,39,"Monday",5,"control",250,253,253,253,253
"536",54,39,"Wednesday",6,"control",250,253,253,253,253
"537",54,39,"Monday",7,"control",250,246,246,246,246
"538",54,39,"Wednesday",8,"control",250,248,248,248,248
"539",54,39,"Monday",9,"control",250,250,250,250,250
"540",54,39,"Wednesday",10,"control",250,250,250,250,250
"541",55,40,"Monday",1,"control",255,255,255,255,255
"542",55,40,"Wednesday",2,"control",255,253,253,253,253
"543",55,40,"Monday",3,"control",255,254,254,254,254
"544",55,40,"Wednesday",4,"control",255,257,257,257,257
"545",55,40,"Monday",5,"control",255,250,250,250,250
"546",55,40,"Wednesday",6,"control",255,255,255,255,255
"547",55,40,"Monday",7,"control",255,253,253,253,253
"548",55,40,"Wednesday",8,"control",255,255,255,255,255
"549",55,40,"Monday",9,"control",255,258,258,258,258
"550",55,40,"Wednesday",10,"control",255,255,255,255,255
"551",56,37,"Monday",1,"control",258,256,256,256,256
"552",56,37,"Wednesday",2,"control",258,258,258,258,258
"553",56,37,"Monday",3,"control",258,258,258,258,258
"554",56,37,"Wednesday",4,"control",258,255,255,255,255
"555",56,37,"Monday",5,"control",258,262,262,262,262
"556",56,37,"Wednesday",6,"control",258,256,256,256,256
"557",56,37,"Monday",7,"control",258,258,258,258,258
"558",56,37,"Wednesday",8,"control",258,257,257,257,257
"559",56,37,"Monday",9,"control",258,259,259,259,259
"560",56,37,"Wednesday",10,"control",258,258,258,258,258
"561",57,31,"Monday",1,"control",241,244,244,244,244
"562",57,31,"Wednesday",2,"control",241,245,245,245,245
"563",57,31,"Monday",3,"control",241,243,243,243,243
"564",57,31,"Wednesday",4,"control",241,242,242,242,242
"565",57,31,"Monday",5,"control",241,237,237,237,237
"566",57,31,"Wednesday",6,"control",241,241,241,241,241
"567",57,31,"Monday",7,"control",241,242,242,242,242
"568",57,31,"Wednesday",8,"control",241,239,239,239,239
"569",57,31,"Monday",9,"control",241,245,245,245,245
"570",57,31,"Wednesday",10,"control",241,244,244,244,244
"571",58,35,"Monday",1,"control",258,253,253,253,253
"572",58,35,"Wednesday",2,"control",258,259,259,NA,259
"573",58,35,"Monday",3,"control",258,258,258,258,258
"574",58,35,"Wednesday",4,"control",258,255,255,NA,255
"575",58,35,"Monday",5,"control",258,257,257,257,257
"576",58,35,"Wednesday",6,"control",258,259,259,259,259
"577",58,35,"Monday",7,"control",258,257,257,257,257
"578",58,35,"Wednesday",8,"control",258,259,259,259,259
"579",58,35,"Monday",9,"control",258,259,259,259,259
"580",58,35,"Wednesday",10,"control",258,259,259,259,259
"581",59,40,"Monday",1,"control",254,255,255,NA,255
"582",59,40,"Wednesday",2,"control",254,253,253,253,253
"583",59,40,"Monday",3,"control",254,252,252,252,252
"584",59,40,"Wednesday",4,"control",254,255,255,255,255
"585",59,40,"Monday",5,"control",254,256,256,256,256
"586",59,40,"Wednesday",6,"control",254,254,254,254,254
"587",59,40,"Monday",7,"control",254,255,255,255,255
"588",59,40,"Wednesday",8,"control",254,252,252,252,252
"589",59,40,"Monday",9,"control",254,257,257,257,257
"590",59,40,"Wednesday",10,"control",254,252,252,252,252
"591",60,35,"Monday",1,"control",254,255,255,NA,255
"592",60,35,"Wednesday",2,"control",254,253,253,253,253
"593",60,35,"Monday",3,"control",254,258,258,258,258
"594",60,35,"Wednesday",4,"control",254,253,253,253,253
"595",60,35,"Monday",5,"control",254,252,252,252,252
"596",60,35,"Wednesday",6,"control",254,253,253,253,253
"597",60,35,"Monday",7,"control",254,252,252,252,252
"598",60,35,"Wednesday",8,"control",254,256,256,256,256
"599",60,35,"Monday",9,"control",254,250,250,250,250
"600",60,35,"Wednesday",10,"control",254,256,256,256,256
"601",61,32,"Monday",1,"control",261,269,NA,269,NA
"602",61,32,"Wednesday",2,"control",261,261,261,261,261
"603",61,32,"Monday",3,"control",261,261,NA,261,261
"604",61,32,"Wednesday",4,"control",261,255,255,255,255
"605",61,32,"Monday",5,"control",261,263,NA,263,263
"606",61,32,"Wednesday",6,"control",261,265,265,265,265
"607",61,32,"Monday",7,"control",261,258,NA,258,258
"608",61,32,"Wednesday",8,"control",261,266,266,266,NA
"609",61,32,"Monday",9,"control",261,263,NA,263,263
"610",61,32,"Wednesday",10,"control",261,259,259,259,259
"611",62,39,"Monday",1,"control",241,238,238,238,238
"612",62,39,"Wednesday",2,"control",241,236,236,236,236
"613",62,39,"Monday",3,"control",241,236,236,236,236
"614",62,39,"Wednesday",4,"control",241,239,239,239,239
"615",62,39,"Monday",5,"control",241,241,241,241,241
"616",62,39,"Wednesday",6,"control",241,242,242,242,242
"617",62,39,"Monday",7,"control",241,242,242,242,242
"618",62,39,"Wednesday",8,"control",241,240,240,240,240
"619",62,39,"Monday",9,"control",241,244,244,244,244
"620",62,39,"Wednesday",10,"control",241,246,246,246,246
"621",63,37,"Monday",1,"control",259,258,258,258,258
"622",63,37,"Wednesday",2,"control",259,258,258,258,258
"623",63,37,"Monday",3,"control",259,259,259,259,259
"624",63,37,"Wednesday",4,"control",259,259,259,259,259
"625",63,37,"Monday",5,"control",259,259,259,259,259
"626",63,37,"Wednesday",6,"control",259,253,253,253,253
"627",63,37,"Monday",7,"control",259,262,262,262,262
"628",63,37,"Wednesday",8,"control",259,255,255,255,255
"629",63,37,"Monday",9,"control",259,258,258,258,258
"630",63,37,"Wednesday",10,"control",259,255,255,255,255
"631",64,39,"Monday",1,"control",255,255,255,NA,255
"632",64,39,"Wednesday",2,"control",255,252,252,252,252
"633",64,39,"Monday",3,"control",255,257,257,257,257
"634",64,39,"Wednesday",4,"control",255,253,253,253,253
"635",64,39,"Monday",5,"control",255,255,255,255,255
"636",64,39,"Wednesday",6,"control",255,258,258,NA,258
"637",64,39,"Monday",7,"control",255,251,251,251,251
"638",64,39,"Wednesday",8,"control",255,254,254,254,254
"639",64,39,"Monday",9,"control",255,252,252,252,252
"640",64,39,"Wednesday",10,"control",255,255,255,255,255
"641",65,40,"Monday",1,"control",253,250,250,250,250
"642",65,40,"Wednesday",2,"control",253,257,257,257,257
"643",65,40,"Monday",3,"control",253,256,256,256,256
"644",65,40,"Wednesday",4,"control",253,252,252,252,252
"645",65,40,"Monday",5,"control",253,253,253,253,253
"646",65,40,"Wednesday",6,"control",253,251,251,251,251
"647",65,40,"Monday",7,"control",253,254,254,254,254
"648",65,40,"Wednesday",8,"control",253,253,253,253,253
"649",65,40,"Monday",9,"control",253,253,253,253,253
"650",65,40,"Wednesday",10,"control",253,250,250,250,250
"651",66,37,"Monday",1,"control",267,262,262,262,262
"652",66,37,"Wednesday",2,"control",267,264,264,264,264
"653",66,37,"Monday",3,"control",267,269,269,269,NA
"654",66,37,"Wednesday",4,"control",267,268,268,268,NA
"655",66,37,"Monday",5,"control",267,266,266,266,NA
"656",66,37,"Wednesday",6,"control",267,262,262,NA,262
"657",66,37,"Monday",7,"control",267,269,269,269,NA
"658",66,37,"Wednesday",8,"control",267,270,270,270,NA
"659",66,37,"Monday",9,"control",267,267,267,267,NA
"660",66,37,"Wednesday",10,"control",267,268,268,268,NA
"661",67,31,"Monday",1,"control",250,250,250,250,250
"662",67,31,"Wednesday",2,"control",250,246,246,246,246
"663",67,31,"Monday",3,"control",250,254,254,254,254
"664",67,31,"Wednesday",4,"control",250,251,251,251,251
"665",67,31,"Monday",5,"control",250,251,251,251,251
"666",67,31,"Wednesday",6,"control",250,250,250,250,250
"667",67,31,"Monday",7,"control",250,251,251,251,251
"668",67,31,"Wednesday",8,"control",250,251,251,251,251
"669",67,31,"Monday",9,"control",250,242,242,242,242
"670",67,31,"Wednesday",10,"control",250,253,253,253,253
"671",68,35,"Monday",1,"control",247,247,247,NA,247
"672",68,35,"Wednesday",2,"control",247,249,249,249,249
"673",68,35,"Monday",3,"control",247,241,241,241,241
"674",68,35,"Wednesday",4,"control",247,242,242,242,242
"675",68,35,"Monday",5,"control",247,248,248,248,248
"676",68,35,"Wednesday",6,"control",247,252,252,252,252
"677",68,35,"Monday",7,"control",247,249,249,249,249
"678",68,35,"Wednesday",8,"control",247,248,248,248,248
"679",68,35,"Monday",9,"control",247,244,244,244,244
"680",68,35,"Wednesday",10,"control",247,247,247,247,247
"681",69,40,"Monday",1,"control",251,254,254,254,254
"682",69,40,"Wednesday",2,"control",251,252,252,252,252
"683",69,40,"Monday",3,"control",251,254,254,254,254
"684",69,40,"Wednesday",4,"control",251,250,250,250,250
"685",69,40,"Monday",5,"control",251,253,253,253,253
"686",69,40,"Wednesday",6,"control",251,245,245,245,245
"687",69,40,"Monday",7,"control",251,253,253,253,253
"688",69,40,"Wednesday",8,"control",251,247,247,NA,247
"689",69,40,"Monday",9,"control",251,254,254,254,254
"690",69,40,"Wednesday",10,"control",251,251,251,NA,251
"691",70,35,"Monday",1,"control",246,247,247,247,247
"692",70,35,"Wednesday",2,"control",246,246,246,246,246
"693",70,35,"Monday",3,"control",246,244,244,244,244
"694",70,35,"Wednesday",4,"control",246,247,247,247,247
"695",70,35,"Monday",5,"control",246,249,249,249,249
"696",70,35,"Wednesday",6,"control",246,248,248,248,248
"697",70,35,"Monday",7,"control",246,241,241,241,241
"698",70,35,"Wednesday",8,"control",246,247,247,247,247
"699",70,35,"Monday",9,"control",246,243,243,243,243
"700",70,35,"Wednesday",10,"control",246,246,246,246,246
"701",71,32,"Monday",1,"control",258,258,NA,258,258
"702",71,32,"Wednesday",2,"control",258,257,257,257,257
"703",71,32,"Monday",3,"control",258,258,NA,258,258
"704",71,32,"Wednesday",4,"control",258,257,257,257,257
"705",71,32,"Monday",5,"control",258,258,NA,258,258
"706",71,32,"Wednesday",6,"control",258,257,257,257,257
"707",71,32,"Monday",7,"control",258,258,NA,258,258
"708",71,32,"Wednesday",8,"control",258,260,260,260,260
"709",71,32,"Monday",9,"control",258,255,NA,255,255
"710",71,32,"Wednesday",10,"control",258,255,255,255,255
"711",72,39,"Monday",1,"control",248,249,249,249,249
"712",72,39,"Wednesday",2,"control",248,245,245,245,245
"713",72,39,"Monday",3,"control",248,252,252,252,252
"714",72,39,"Wednesday",4,"control",248,248,248,248,248
"715",72,39,"Monday",5,"control",248,246,246,246,246
"716",72,39,"Wednesday",6,"control",248,246,246,246,246
"717",72,39,"Monday",7,"control",248,247,247,247,247
"718",72,39,"Wednesday",8,"control",248,247,247,247,247
"719",72,39,"Monday",9,"control",248,247,247,247,247
"720",72,39,"Wednesday",10,"control",248,246,246,246,246
"721",73,37,"Monday",1,"control",253,254,254,254,254
"722",73,37,"Wednesday",2,"control",253,251,251,251,251
"723",73,37,"Monday",3,"control",253,253,253,253,253
"724",73,37,"Wednesday",4,"control",253,253,253,253,253
"725",73,37,"Monday",5,"control",253,251,251,251,251
"726",73,37,"Wednesday",6,"control",253,255,255,255,255
"727",73,37,"Monday",7,"control",253,254,254,254,254
"728",73,37,"Wednesday",8,"control",253,248,248,NA,248
"729",73,37,"Monday",9,"control",253,256,256,256,256
"730",73,37,"Wednesday",10,"control",253,255,255,255,255
"731",74,39,"Monday",1,"control",252,251,251,251,251
"732",74,39,"Wednesday",2,"control",252,251,251,NA,251
"733",74,39,"Monday",3,"control",252,251,251,251,251
"734",74,39,"Wednesday",4,"control",252,253,253,253,253
"735",74,39,"Monday",5,"control",252,247,247,247,247
"736",74,39,"Wednesday",6,"control",252,249,249,NA,249
"737",74,39,"Monday",7,"control",252,250,250,250,250
"738",74,39,"Wednesday",8,"control",252,255,255,255,255
"739",74,39,"Monday",9,"control",252,258,258,NA,258
"740",74,39,"Wednesday",10,"control",252,250,250,250,250
"741",75,40,"Monday",1,"control",259,257,257,257,257
"742",75,40,"Wednesday",2,"control",259,256,256,256,256
"743",75,40,"Monday",3,"control",259,260,260,260,260
"744",75,40,"Wednesday",4,"control",259,254,254,254,254
"745",75,40,"Monday",5,"control",259,262,262,262,262
"746",75,40,"Wednesday",6,"control",259,262,262,262,262
"747",75,40,"Monday",7,"control",259,255,255,255,255
"748",75,40,"Wednesday",8,"control",259,257,257,257,257
"749",75,40,"Monday",9,"control",259,259,259,259,259
"750",75,40,"Wednesday",10,"control",259,259,259,259,259
"751",76,37,"Monday",1,"control",250,248,248,248,248
"752",76,37,"Wednesday",2,"control",250,251,251,251,251
"753",76,37,"Monday",3,"control",250,246,246,246,246
"754",76,37,"Wednesday",4,"control",250,244,244,244,244
"755",76,37,"Monday",5,"control",250,251,251,251,251
"756",76,37,"Wednesday",6,"control",250,252,252,252,252
"757",76,37,"Monday",7,"control",250,249,249,249,249
"758",76,37,"Wednesday",8,"control",250,253,253,253,253
"759",76,37,"Monday",9,"control",250,250,250,250,250
"760",76,37,"Wednesday",10,"control",250,253,253,253,253
"761",77,31,"Monday",1,"control",241,245,245,245,245
"762",77,31,"Wednesday",2,"control",241,242,242,242,242
"763",77,31,"Monday",3,"control",241,237,237,237,237
"764",77,31,"Wednesday",4,"control",241,242,242,NA,242
"765",77,31,"Monday",5,"control",241,239,239,239,239
"766",77,31,"Wednesday",6,"control",241,240,240,240,240
"767",77,31,"Monday",7,"control",241,239,239,NA,239
"768",77,31,"Wednesday",8,"control",241,237,237,237,237
"769",77,31,"Monday",9,"control",241,245,245,245,245
"770",77,31,"Wednesday",10,"control",241,243,243,243,243
"771",78,35,"Monday",1,"control",247,247,247,247,247
"772",78,35,"Wednesday",2,"control",247,247,247,247,247
"773",78,35,"Monday",3,"control",247,245,245,245,245
"774",78,35,"Wednesday",4,"control",247,250,250,NA,250
"775",78,35,"Monday",5,"control",247,247,247,247,247
"776",78,35,"Wednesday",6,"control",247,251,251,251,251
"777",78,35,"Monday",7,"control",247,248,248,248,248
"778",78,35,"Wednesday",8,"control",247,246,246,246,246
"779",78,35,"Monday",9,"control",247,246,246,246,246
"780",78,35,"Wednesday",10,"control",247,249,249,249,249
"781",79,40,"Monday",1,"control",241,239,239,239,239
"782",79,40,"Wednesday",2,"control",241,241,241,241,241
"783",79,40,"Monday",3,"control",241,238,238,238,238
"784",79,40,"Wednesday",4,"control",241,242,242,242,242
"785",79,40,"Monday",5,"control",241,238,238,238,238
"786",79,40,"Wednesday",6,"control",241,247,247,247,247
"787",79,40,"Monday",7,"control",241,238,238,238,238
"788",79,40,"Wednesday",8,"control",241,234,234,234,234
"789",79,40,"Monday",9,"control",241,236,236,NA,236
"790",79,40,"Wednesday",10,"control",241,242,242,242,242
"791",80,35,"Monday",1,"control",245,242,242,242,242
"792",80,35,"Wednesday",2,"control",245,240,240,240,240
"793",80,35,"Monday",3,"control",245,243,243,243,243
"794",80,35,"Wednesday",4,"control",245,247,247,247,247
"795",80,35,"Monday",5,"control",245,251,251,251,251
"796",80,35,"Wednesday",6,"control",245,244,244,244,244
"797",80,35,"Monday",7,"control",245,248,248,248,248
"798",80,35,"Wednesday",8,"control",245,247,247,247,247
"799",80,35,"Monday",9,"control",245,243,243,243,243
"800",80,35,"Wednesday",10,"control",245,243,243,243,243
"801",81,32,"Monday",1,"control",257,258,NA,258,258
"802",81,32,"Wednesday",2,"control",257,260,260,260,260
"803",81,32,"Monday",3,"control",257,259,NA,259,259
"804",81,32,"Wednesday",4,"control",257,259,259,259,259
"805",81,32,"Monday",5,"control",257,254,NA,254,254
"806",81,32,"Wednesday",6,"control",257,257,257,257,257
"807",81,32,"Monday",7,"control",257,252,NA,252,252
"808",81,32,"Wednesday",8,"control",257,252,252,252,252
"809",81,32,"Monday",9,"control",257,257,NA,257,257
"810",81,32,"Wednesday",10,"control",257,252,252,252,252
"811",82,39,"Monday",1,"control",264,258,258,258,258
"812",82,39,"Wednesday",2,"control",264,262,262,262,262
"813",82,39,"Monday",3,"control",264,267,267,267,NA
"814",82,39,"Wednesday",4,"control",264,269,269,269,NA
"815",82,39,"Monday",5,"control",264,261,261,261,261
"816",82,39,"Wednesday",6,"control",264,263,263,263,263
"817",82,39,"Monday",7,"control",264,264,264,264,264
"818",82,39,"Wednesday",8,"control",264,256,256,256,256
"819",82,39,"Monday",9,"control",264,268,268,268,NA
"820",82,39,"Wednesday",10,"control",264,260,260,260,260
"821",83,37,"Monday",1,"control",260,263,263,263,263
"822",83,37,"Wednesday",2,"control",260,258,258,258,258
"823",83,37,"Monday",3,"control",260,255,255,255,255
"824",83,37,"Wednesday",4,"control",260,261,261,261,261
"825",83,37,"Monday",5,"control",260,262,262,262,262
"826",83,37,"Wednesday",6,"control",260,262,262,262,262
"827",83,37,"Monday",7,"control",260,257,257,257,257
"828",83,37,"Wednesday",8,"control",260,259,259,259,259
"829",83,37,"Monday",9,"control",260,259,259,259,259
